file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/gmaven-testsuite/src/test/java/org/codehaus/gmaven/testsuite/MavenVerifier.java,org.codehaus.gmaven.testsuite.MavenVerifier,class,2,7,5,2,8,1,0,8,0,0.0,1.0,1.0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,1,32,6,1,0,0,0,1,0,1,1,1,1,0,0,0,29,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/util/ContainerHelper.java,org.codehaus.gmaven.plugin.util.ContainerHelper,class,6,8,2,6,6,1,0,5,0,0.25,0.6666667,0.6666667,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,1,0,0,39,4,0,0,0,0,9,0,6,0,6,0,0,0,0,21,1,8
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/gmaven-adapter-api/src/main/java/org/codehaus/gmaven/adapter/MagicContext.java,org.codehaus.gmaven.adapter.MagicContext,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/gmaven-testsuite/src/test/java/org/codehaus/gmaven/testsuite/tests/Scriptpath.java,org.codehaus.gmaven.testsuite.tests.Scriptpath,class,4,5,1,4,4,3,0,10,6,0.0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,15,0,0,0,0,0,0,0,0,17,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/FailClosureTarget.java,org.codehaus.gmaven.plugin.FailClosureTarget,class,4,6,2,4,7,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,2,28,0,0,4,0,0,3,9,2,0,2,2,0,0,0,48,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/util/NoExitSecurityManager.java,org.codehaus.gmaven.plugin.util.NoExitSecurityManager,class,2,5,3,2,8,2,0,4,4,0.5,0.33333334,0.33333334,4,0,3,1,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,24,1,0,3,0,0,2,0,2,0,2,1,0,0,0,24,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/test/java/org/codehaus/gmaven/plugin/util/SystemNoExitGuardTest.java,org.codehaus.gmaven.plugin.util.SystemNoExitGuardTest,class,4,4,0,4,2,2,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,67,0,0,0,0,0,0,2,9,0,9,0,3,0,0,75,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/BasicResourceLoader.java,org.codehaus.gmaven.plugin.BasicResourceLoader,class,4,6,2,4,7,1,1,12,0,0.5833333,0.5,0.5,4,0,2,0,2,0,4,0,0,0,3,1,0,0,3,0,3,0,1,35,3,0,1,0,0,6,0,12,1,7,1,0,0,0,34,1,3
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/gmaven-testsuite/src/test/java/org/codehaus/gmaven/testsuite/suite/SuiteSupport.java,org.codehaus.gmaven.testsuite.suite.SuiteSupport,class,3,7,4,3,2,1,4,1,1,0.0,0.0,0.0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,1025,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/gmaven-adapter-api/src/main/java/org/codehaus/gmaven/adapter/GroovyRuntime.java,org.codehaus.gmaven.adapter.GroovyRuntime,interface,3,11,8,3,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
